timestamp,ip,protocol,port,hostname,tag,asn,geo,region,city,naics,sic,size,configuration_naming_context,current_time,default_naming_context,dns_host_name,domain_controller_functionality,domain_functionality,ds_service_name,forest_functionality,highest_committed_usn,is_global_catalog_ready,is_synchronized,ldap_service_name,naming_contexts,root_domain_naming_context,schema_naming_context,server_name,subschema_subentry,supported_capabilities,supported_control,supported_ldap_policies,supported_ldap_version,supported_sasl_mechanisms
3/24/2018 6:24,113.190.226.194,udp,389,static.vnpt-hanoi.com.vn,ldap,45899,VN,HA NOI,HANOI,0,0,2994,"CN=Configuration,DC=vietanalytics,DC=local",20180324062412.0Z,"DC=vietanalytics,DC=local",dc01.vietanalytics.local,6,6,"CN=Configuration,DC=vietanalytics,DC=local",6,200942,TRUE,TRUE,vietanalytics.local:dc01$@VIETANALYTICS.LOCAL,"DC=vietanalytics,DC=local|CN=Configuration,DC=vietanalytics,DC=local|CN=Schema,CN=Configuration,DC=vietanalytics,DC=local|DC=DomainDnsZones,DC=vietanalytics,DC=local|DC=ForestDnsZones,DC=vietanalytics,DC=local","DC=vietanalytics,DC=local","CN=Schema,CN=Configuration,DC=vietanalytics,DC=local","CN=DC01,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=vietanalytics,DC=local","CN=Aggregate,CN=Schema,CN=Configuration,DC=vietanalytics,DC=local",1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.2237,1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066|1.2.840.113556.1.4.2090|1.2.840.113556.1.4.2205|1.2.840.113556.1.4.2204|1.2.840.113556.1.4.2206|1.2.840.113556.1.4.2211|1.2.840.113556.1.4.2239|1.2.840.113556.1.4.2255|1.2.840.113556.1.4.2256,MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent,3|2,GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5
3/24/2018 6:24,116.212.36.2,udp,389,,ldap,55322,VN,NGHE AN,VINH,0,0,2369,"CN=Configuration,CN={1A1B12AB-1A5A-424D-A177-6ADAF8F67776}",20180324062437.0Z,,SERVER2008,3,,CN={1A1B12AB-1A5A-424D-A177-6ADAF8F67776},2,299039,,TRUE,,"CN=Configuration,CN={1A1B12AB-1A5A-424D-A177-6ADAF8F67776}|CN=Schema,CN=Configuration,CN={1A1B12AB-1A5A-424D-A177-6ADAF8F67776}|DC=virtualcenter,DC=vmware,DC=int",,"CN=Schema,CN=Configuration,CN={1A1B12AB-1A5A-424D-A177-6ADAF8F67776}",,"CN=Aggregate,CN=Schema,CN=Configuration,CN={1A1B12AB-1A5A-424D-A177-6ADAF8F67776}",1.2.840.113556.1.4.1851|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.1880,1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026,MaxPoolThreads|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MaxNotificationPerConn|MaxValRange|ThreadMemoryLimit|SystemMemoryLimitPercent,3|2,GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5
3/24/2018 6:26,45.122.222.230,udp,389,,ldap,56150,VN,HA NOI,HANOI,0,0,2979,"CN=Configuration,DC=SONPHATTN,DC=local",20180324062612.0Z,"DC=SONPHATTN,DC=local",WIN-DJLN37BA5S4.SONPHATTN.local,6,6,"CN=Configuration,DC=SONPHATTN,DC=local",6,2586275,TRUE,TRUE,SONPHATTN.local:win-djln37ba5s4$@SONPHATTN.LOCAL,"DC=SONPHATTN,DC=local|CN=Configuration,DC=SONPHATTN,DC=local|CN=Schema,CN=Configuration,DC=SONPHATTN,DC=local|DC=DomainDnsZones,DC=SONPHATTN,DC=local|DC=ForestDnsZones,DC=SONPHATTN,DC=local","DC=SONPHATTN,DC=local","CN=Schema,CN=Configuration,DC=SONPHATTN,DC=local","CN=WIN-DJLN37BA5S4,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=SONPHATTN,DC=local","CN=Aggregate,CN=Schema,CN=Configuration,DC=SONPHATTN,DC=local",1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.2237,1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066|1.2.840.113556.1.4.2090|1.2.840.113556.1.4.2205|1.2.840.113556.1.4.2204|1.2.840.113556.1.4.2206|1.2.840.113556.1.4.2211|1.2.840.113556.1.4.2239|1.2.840.113556.1.4.2255|1.2.840.113556.1.4.2256,MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent,3|2,GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5
3/24/2018 6:26,163.44.206.229,udp,389,v163-44-206-229.a005.g.han1.static.cnode.io,ldap,131392,VN,HA NOI,HANOI,0,0,2959,"CN=Configuration,DC=microsoft,DC=local",20180323232637.0Z,"DC=microsoft,DC=local",ABT-SERVER.microsoft.local,6,6,"CN=Configuration,DC=microsoft,DC=local",6,4654182,TRUE,TRUE,microsoft.local:abt-server$@MICROSOFT.LOCAL,"DC=microsoft,DC=local|CN=Configuration,DC=microsoft,DC=local|CN=Schema,CN=Configuration,DC=microsoft,DC=local|DC=DomainDnsZones,DC=microsoft,DC=local|DC=ForestDnsZones,DC=microsoft,DC=local","DC=microsoft,DC=local","CN=Schema,CN=Configuration,DC=microsoft,DC=local","CN=ABT-SERVER,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=microsoft,DC=local","CN=Aggregate,CN=Schema,CN=Configuration,DC=microsoft,DC=local",1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.2237,1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066|1.2.840.113556.1.4.2090|1.2.840.113556.1.4.2205|1.2.840.113556.1.4.2204|1.2.840.113556.1.4.2206|1.2.840.113556.1.4.2211|1.2.840.113556.1.4.2239|1.2.840.113556.1.4.2255|1.2.840.113556.1.4.2256,MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent,3|2,GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5
3/24/2018 6:27,210.245.22.133,udp,389,mail.pdg.com.vn,ldap,18403,VN,DONG NAI,BIEN HOA,518111,737401,2905,"CN=Configuration,DC=pdg,DC=com,DC=vn",20180324062302.0Z,"DC=pdg,DC=com,DC=vn",add-dc.pdg.com.vn,6,4,"CN=Configuration,DC=pdg,DC=com,DC=vn",4,10364899,TRUE,TRUE,pdg.com.vn:add-dc$@PDG.COM.VN,"DC=pdg,DC=com,DC=vn|CN=Configuration,DC=pdg,DC=com,DC=vn|CN=Schema,CN=Configuration,DC=pdg,DC=com,DC=vn|DC=ForestDnsZones,DC=pdg,DC=com,DC=vn|DC=DomainDnsZones,DC=pdg,DC=com,DC=vn","DC=pdg,DC=com,DC=vn","CN=Schema,CN=Configuration,DC=pdg,DC=com,DC=vn","CN=ADD-DC,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=pdg,DC=com,DC=vn","CN=Aggregate,CN=Schema,CN=Configuration,DC=pdg,DC=com,DC=vn",1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.2237,1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066|1.2.840.113556.1.4.2090|1.2.840.113556.1.4.2205|1.2.840.113556.1.4.2204|1.2.840.113556.1.4.2206|1.2.840.113556.1.4.2211|1.2.840.113556.1.4.2239|1.2.840.113556.1.4.2255|1.2.840.113556.1.4.2256,MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent,3|2,GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5
3/24/2018 6:27,113.161.6.162,udp,389,static.vnpt.vn,ldap,45899,VN,HA NOI,HANOI,0,0,2609,"CN=Configuration,DC=thanhtra,DC=vn",20180324063259.0Z,"DC=thanhtra,DC=vn",THANHTRA-SQL.thanhtra.vn,4,2,"CN=Configuration,DC=thanhtra,DC=vn",2,14308731,TRUE,TRUE,thanhtra.vn:thanhtra-sql$@THANHTRA.VN,"DC=thanhtra,DC=vn|CN=Configuration,DC=thanhtra,DC=vn|CN=Schema,CN=Configuration,DC=thanhtra,DC=vn|DC=DomainDnsZones,DC=thanhtra,DC=vn|DC=ForestDnsZones,DC=thanhtra,DC=vn","DC=thanhtra,DC=vn","CN=Schema,CN=Configuration,DC=thanhtra,DC=vn","CN=THANHTRA-SQL,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=thanhtra,DC=vn","CN=Aggregate,CN=Schema,CN=Configuration,DC=thanhtra,DC=vn",1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080,1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066,MaxPoolThreads|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|ThreadMemoryLimit|SystemMemoryLimitPercent,3|2,GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5
3/24/2018 6:27,113.176.43.1,udp,389,static.vnpt.vn,ldap,45899,VN,HA NOI,HANOI,0,0,3010,"CN=Configuration,DC=PRS-GiaoThuy,DC=com,DC=vn",20180324062333.0Z,"DC=PRS-GiaoThuy,DC=com,DC=vn",server.PRS-GiaoThuy.com.vn,6,4,"CN=Configuration,DC=PRS-GiaoThuy,DC=com,DC=vn",4,35869186,TRUE,TRUE,PRS-GiaoThuy.com.vn:server$@PRS-GIAOTHUY.COM.VN,"DC=PRS-GiaoThuy,DC=com,DC=vn|CN=Configuration,DC=PRS-GiaoThuy,DC=com,DC=vn|CN=Schema,CN=Configuration,DC=PRS-GiaoThuy,DC=com,DC=vn|DC=DomainDnsZones,DC=PRS-GiaoThuy,DC=com,DC=vn|DC=ForestDnsZones,DC=PRS-GiaoThuy,DC=com,DC=vn","DC=PRS-GiaoThuy,DC=com,DC=vn","CN=Schema,CN=Configuration,DC=PRS-GiaoThuy,DC=com,DC=vn","CN=SERVER,CN=Servers,CN=GIAOTHUY,CN=Sites,CN=Configuration,DC=PRS-GiaoThuy,DC=com,DC=vn","CN=Aggregate,CN=Schema,CN=Configuration,DC=PRS-GiaoThuy,DC=com,DC=vn",1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.2237,1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066|1.2.840.113556.1.4.2090|1.2.840.113556.1.4.2205|1.2.840.113556.1.4.2204|1.2.840.113556.1.4.2206|1.2.840.113556.1.4.2211|1.2.840.113556.1.4.2239|1.2.840.113556.1.4.2255|1.2.840.113556.1.4.2256,MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent,3|2,GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5
3/24/2018 6:28,210.86.231.110,udp,389,ci231-110.netnam.vn,ldap,24173,VN,HA NOI,HANOI,0,0,3119,"CN=Configuration,DC=phanmennamphong,DC=com,DC=vn",20180324062750.0Z,"DC=phanmennamphong,DC=com,DC=vn",NAMPHONGSERVER.phanmennamphong.com.vn,6,6,"CN=Configuration,DC=phanmennamphong,DC=com,DC=vn",6,703971,TRUE,TRUE,phanmennamphong.com.vn:namphongserver$@PHANMENNAMPHONG.COM.VN,"DC=phanmennamphong,DC=com,DC=vn|CN=Configuration,DC=phanmennamphong,DC=com,DC=vn|CN=Schema,CN=Configuration,DC=phanmennamphong,DC=com,DC=vn|DC=DomainDnsZones,DC=phanmennamphong,DC=com,DC=vn|DC=ForestDnsZones,DC=phanmennamphong,DC=com,DC=vn","DC=phanmennamphong,DC=com,DC=vn","CN=Schema,CN=Configuration,DC=phanmennamphong,DC=com,DC=vn","CN=NAMPHONGSERVER,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=phanmennamphong,DC=com,DC=vn","CN=Aggregate,CN=Schema,CN=Configuration,DC=phanmennamphong,DC=com,DC=vn",1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.2237,1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066|1.2.840.113556.1.4.2090|1.2.840.113556.1.4.2205|1.2.840.113556.1.4.2204|1.2.840.113556.1.4.2206|1.2.840.113556.1.4.2211|1.2.840.113556.1.4.2239|1.2.840.113556.1.4.2255|1.2.840.113556.1.4.2256,MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent,3|2,GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5
3/24/2018 6:28,103.238.214.245,udp,389,no-ptr.bizmac.vn,ldap,45899,VN,QUANG NGAI,BINH THANH,0,0,2940,"CN=Configuration,DC=sqlcluster,DC=local",20180325062915.0Z,"DC=sqlcluster,DC=local",DC.sqlcluster.local,6,6,"CN=Configuration,DC=sqlcluster,DC=local",6,20245,TRUE,TRUE,sqlcluster.local:dc$@SQLCLUSTER.LOCAL,"DC=sqlcluster,DC=local|CN=Configuration,DC=sqlcluster,DC=local|CN=Schema,CN=Configuration,DC=sqlcluster,DC=local|DC=DomainDnsZones,DC=sqlcluster,DC=local|DC=ForestDnsZones,DC=sqlcluster,DC=local","DC=sqlcluster,DC=local","CN=Schema,CN=Configuration,DC=sqlcluster,DC=local","CN=DC,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=sqlcluster,DC=local","CN=Aggregate,CN=Schema,CN=Configuration,DC=sqlcluster,DC=local",1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.2237,1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066|1.2.840.113556.1.4.2090|1.2.840.113556.1.4.2205|1.2.840.113556.1.4.2204|1.2.840.113556.1.4.2206|1.2.840.113556.1.4.2211|1.2.840.113556.1.4.2239|1.2.840.113556.1.4.2255|1.2.840.113556.1.4.2256,MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent,3|2,GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5
3/24/2018 6:28,113.161.179.248,udp,389,static.vnpt.vn,ldap,45899,VN,TAY NINH,TAY NINH,0,0,2968,"CN=Configuration,DC=7002s-vr,DC=local",20180324062952.0Z,"DC=7002s-vr,DC=local",7002s.7002s-vr.local,7,7,"CN=Configuration,DC=7002s-vr,DC=local",7,140126,TRUE,TRUE,7002s-vr.local:7002s$@7002S-VR.LOCAL,"DC=7002s-vr,DC=local|CN=Configuration,DC=7002s-vr,DC=local|CN=Schema,CN=Configuration,DC=7002s-vr,DC=local|DC=DomainDnsZones,DC=7002s-vr,DC=local|DC=ForestDnsZones,DC=7002s-vr,DC=local","DC=7002s-vr,DC=local","CN=Schema,CN=Configuration,DC=7002s-vr,DC=local","CN=7002S,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=7002s-vr,DC=local","CN=Aggregate,CN=Schema,CN=Configuration,DC=7002s-vr,DC=local",1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.2237,1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066|1.2.840.113556.1.4.2090|1.2.840.113556.1.4.2205|1.2.840.113556.1.4.2204|1.2.840.113556.1.4.2206|1.2.840.113556.1.4.2211|1.2.840.113556.1.4.2239|1.2.840.113556.1.4.2255|1.2.840.113556.1.4.2256|1.2.840.113556.1.4.2309,MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxDirSyncDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent,3|2,GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5
