timestamp,ip,protocol,port,hostname,tag,header,asn,geo,region,city,systime,cache_control,location,server,search_target,unique_service_name,host,nts,nt,naics,sic,sector
3/25/2018 7:15,42.113.110.164,udp,53383,,ssdp,HTTP/1.1 200 OK,18403,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 14:16:29 GMT",max-age=3600,http://192.168.1.201:49153/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2120F-IWS-1_0-837759815::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:16,123.22.246.140,udp,1900,,ssdp,HTTP/1.1 200 OK,45899,VN,TRA VINH,TRA VINH,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:0000e0d8-20a0-00e0-20a0-4888002808e0,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:0000e0d8-20a0-00e0-20a0-4888002808e0::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:16,113.172.188.59,udp,56293,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,"Sun, 25 Mar 2018 14:16:11 GMT",max-age=3600,http://192.168.1.220:49153/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2120F-I-1_0-725285255::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:16,123.24.23.164,udp,3075,,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Tue, 04 Jan 2000 12:59:40 GMT",max-age=100,http://192.168.1.1:49152/description.xml,"Linux/2.6.21, UPnP/1.0, Portable SDK for UPnP devices/1.3.1",upnp:rootdevice,uuid:28802880-2880-1880-a880-00304fba4158::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:16,14.170.119.175,udp,1900,,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Tue, 11 Dec 2007 09:13:18 GMT",max-age=1800,http://192.168.1.88:49152/description.xml,"Linux/2.6.5-it0, UPnP/1.0, Intel SDK for UPnP devices /1.2",upnp:rootdevice,uuid:{59765E24-0C12-4d20-BsdsEE-71578AE02CB9}_e0:61:b2:47:26:c5::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:16,116.104.244.48,udp,39955,,ssdp,HTTP/1.1 200 OK,7552,VN,BAC NINH,BAC NINH,"Thu, 01 Jan 1970 07:17:14 GMT",max-age=3600,http://192.168.1.5:49153/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2020F-IW-1_0-150945123::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:16,14.160.35.62,udp,1900,,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,,max-age=1800,http://113.190.47.41:52881/simplecfg.xml,OS 1.0 UPnP/1.0 Realtek/V1.3,upnp:rootdevice,uuid:11223344-5566-7788-99aa-784476940628::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:16,115.79.155.59,udp,1900,adsl.viettel.vn,ssdp,HTTP/1.1 200 OK,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,,max-age=1800,http://192.168.1.1:52881/simplecfg.xml,OS 1.0 UPnP/1.0 Realtek/V1.0,upnp:rootdevice,uuid:63041253-1019-2006-1228-000000000000::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:16,113.23.16.158,udp,47941,,ssdp,HTTP/1.1 200 OK,18403,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 14:17:36 GMT",max-age=1800,http://192.168.1.90:80/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.4.7",upnp:rootdevice,uuid:48343338-3036-3237-3732-8CE7483B2FE7::upnp:rootdevice,,,,518111,737401,Communications
3/25/2018 7:16,113.182.163.163,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,TAY NINH,TAY NINH,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:0000e0d8-20a0-00e0-20a0-4888002808e0,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:0000e0d8-20a0-00e0-20a0-4888002808e0::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:16,14.166.86.92,udp,44529,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 14:18:26 GMT",max-age=3600,http://192.168.1.64:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2020F-I-1_0-826268496::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:16,112.197.96.124,udp,48180,,ssdp,HTTP/1.1 200 OK,45543,VN,HO CHI MINH,THANH PHO HO CHI MINH,,max-age=1800,http://112.197.96.124:1996/,"Linux/i686 UPnP/1,0 DLNADOC/1.50 LGE WebOS TV/Version 0.9",upnp:rootdevice,uuid:55eadbc6-039a-1bd0-46c6-fb00bebd9cff::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:16,113.188.49.97,udp,51000,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 07:16:41 GMT",max-age=100,http://192.168.1.225:49153/upnp_notify.xml,"Linux/3.10.0, UPnP/1.0, Portable SDK for UPnP devices/1.6.6",upnp:rootdevice,uuid:e75fb25e-1dd1-11b2-bcd6-9fb13e409702::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:16,14.168.230.125,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,BEN TRE,BEN TRE,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:94fbb26b-dd1f-1fdd-6bb2-fb94fb6b1f0000,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:94fbb26b-dd1f-1fdd-6bb2-fb94fb6b1f0000::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:16,115.72.224.26,udp,33772,adsl.viettel.vn,ssdp,HTTP/1.1 200 OK,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,"Sun, 25 Mar 2018 14:13:02 GMT",max-age=3600,http://192.168.1.199:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2420F-IW-1_0-692916802::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,113.178.115.178,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:004aaa4f-32e6-4892-a4ea-cbc0088a20ee,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:004aaa4f-32e6-4892-a4ea-cbc0088a20ee::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,113.190.118.14,udp,3081,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Sat, 01 Jan 2000 16:48:13 GMT",max-age=100,http://192.168.1.1:49152/description.xml,"Linux/2.6.21, UPnP/1.0, Portable SDK for UPnP devices/1.3.1",upnp:rootdevice,uuid:28802880-2880-1880-a880-00304fb97ff8::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,171.224.40.58,udp,58374,,ssdp,HTTP/1.1 200 OK,7552,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 14:17:07 GMT",max-age=3600,http://192.168.1.130:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2120F-IWS-1_0-784570199::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,203.162.164.218,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,,max-age=1800,http://203.162.165.233:52881/simplecfg.xml,OS 1.0 UPnP/1.0 Realtek/V1.3,upnp:rootdevice,uuid:11223344-5566-7788-99aa-78447693f720::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,113.183.87.79,udp,39658,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HAI PHONG,HAI PHONG,"Sun, 25 Mar 2018 14:16:39 GMT",max-age=3600,http://192.168.1.64:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2822FWS-IR-1_0-722388362::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,123.27.253.224,udp,1900,localhost,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,,max-age=120,http://192.168.0.1:65535/rootDesc.xml,Linux/2.4.22-1.2115.nptl UPnP/1.0 miniupnpd/1.0,upnp:rootdevice,uuid:11111111-1111-1111-1111-111111111111::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,171.228.224.37,udp,53220,,ssdp,HTTP/1.1 200 OK,7552,VN,LAO CAI,LAO CAI,"Sun, 25 Mar 2018 14:19:48 GMT",max-age=3600,http://192.168.1.64:49152/upnpdevicedesc.xml,"Linux/3.4.35, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-HDS-PT7220IR-A-1_0-724875681::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,112.197.136.159,udp,18000,,ssdp,HTTP/1.1 200 OK,45543,VN,HA NOI,HANOI,,max-age=1800,http://112.197.136.159:55000/dms/ddd.xml,FreeBSD/8.0 UPnP/1.0 Panasonic-MIL-DLNA-SV/1.0,upnp:rootdevice,uuid:4D454930-0000-1000-8001-A81374B5743F::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,103.82.36.71,udp,33167,,ssdp,HTTP/1.1 200 OK,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,"Sun, 25 Mar 2018 07:17:23 GMT",max-age=1800,http://103.82.36.71:32469/DeviceDescription.xml,UPnP/1.0 DLNADOC/1.50 Platinum/1.0.5.13,upnp:rootdevice,uuid:c5394249-2e97-26fe-7d69-0613bde7c32b::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,113.182.140.202,udp,51249,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,LONG AN,TAN AN,"Tue, 17 Nov 1970 01:10:08 GMT",max-age=3600,http://192.168.1.200:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-HDS-2020IRP-1_0-738724826::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,42.113.43.250,udp,1900,,ssdp,HTTP/1.1 200 OK,18403,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 07:17:29 GMT",max-age=1800,http://192.168.1.1:49152/gatedesc.xml,"Linux/2.6.32.11, UPnP/1.0, Portable SDK for UPnP devices/1.6.6",upnp:rootdevice,uuid:75802409-bccb-40e7-8e6c-fa095ecce13e::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,112.72.80.79,udp,1900,,ssdp,HTTP/1.1 200 OK,45539,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 07:17:22 GMT",max-age=1800,http://192.168.1.1:49152/gatedesc.xml,"Linux/2.6.32.11, UPnP/1.0, Portable SDK for UPnP devices/1.6.6",upnp:rootdevice,uuid:75802409-bccb-40e7-8e6c-fa095ecce13e::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,14.171.149.212,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Tue, 11 Dec 2007 09:13:18 GMT",max-age=1800,http://192.168.1.123:49152/description.xml,"Linux/2.6.5-it0, UPnP/1.0, Intel SDK for UPnP devices /1.2",upnp:rootdevice,uuid:{59765E24-0C12-4d20-BsdsEE-71578AE02CB9}_e0:61:b2:05:d0:ac::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,113.167.83.96,udp,48602,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 14:17:58 GMT",max-age=3600,http://192.168.1.65:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2120F-IW-1_0-801213275::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,115.79.65.169,udp,1900,adsl.viettel.vn,ssdp,HTTP/1.1 200 OK,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,,max-age=1800,http://192.168.1.1:52881/simplecfg.xml,OS 1.0 UPnP/1.0 Realtek/V1.0,upnp:rootdevice,uuid:63041253-1019-2006-1228-000000000000::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,27.3.86.47,udp,1900,,ssdp,HTTP/1.1 200 OK,45543,VN,HO CHI MINH,THANH PHO HO CHI MINH,,max-age=120,http://192.168.0.1:65535/rootDesc.xml,uClinux/2.6.28.10 UPnP/1.0 MiniUPnPd/1.3,upnp:rootdevice,uuid:1acb72bc-1dd2-11b2-88d7-ca08d7cc570f::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,113.166.195.149,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:c83a353f-cba8-a8cb-3f35-3ac83a3fa80000,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:c83a353f-cba8-a8cb-3f35-3ac83a3fa80000::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,183.80.120.245,udp,59327,,ssdp,HTTP/1.1 200 OK,18403,VN,HA NOI,HANOI,"Sat, 24 Jan 1970 21:27:37 GMT",max-age=3600,http://192.168.1.74:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2020F-I-1_0-121493316::upnp:rootdevice,,,,518111,737401,Communications
3/25/2018 7:17,113.174.242.94,udp,42563,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,KON TUM,KON TUM,"Sun, 25 Mar 2018 14:17:40 GMT",max-age=3600,http://192.168.1.5:49153/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2420F-IW-1_0-718837935::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,117.3.145.71,udp,1900,,ssdp,HTTP/1.1 200 OK,7552,VN,BINH DINH,QUI NHON,,max-age=1800,http://192.168.1.1:52881/simplecfg.xml,OS 1.0 UPnP/1.0 Realtek/V1.0,upnp:rootdevice,uuid:63041253-1019-2006-1228-000000000000::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,123.18.246.214,udp,44694,,ssdp,HTTP/1.1 200 OK,45899,VN,BAC GIANG,BAC GIANG,"Fri, 16 Mar 2018 14:12:21 GMT",max-age=3600,http://192.168.1.4:49153/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2420F-IW-1_0-710765144::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,42.117.31.248,udp,58365,,ssdp,HTTP/1.1 200 OK,18403,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 14:17:41 GMT",max-age=3600,http://192.168.1.200:49153/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2120F-I-1_0-694631693::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:17,123.16.61.134,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Mon, 22 Feb 2016 14:16:52 GMT",max-age=120,http://192.168.1.10:1900/nobody/Mediadesc_0.xml,Linux/2.x UPnP/1.0 Avtech/1.0,upnp:rootdevice,uuid:upnp-surveillance-1_0-000E533120A1::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:18,58.186.29.137,udp,1900,,ssdp,HTTP/1.1 200 OK,18403,VN,HA NOI,HANOI,,max-age=3600,http://58.186.29.137:2828/gateway.xml,RouterOS/6.38.5UPnP/1.0 MikroTik UPnP/1.0,upnp:rootdevice,uuid:UUID-MIKROTIK-INTERNET-GATEWAY-DEVICE-HHDA-EEA8::upnp:rootdevice,,,,518111,737401,Communications
3/25/2018 7:18,222.253.6.99,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,,max-age=120,http://192.168.1.1:5500/rootDesc.xml,1,upnp:rootdevice,uuid:ec9982fc-9600-11df-b8e5-000c29d32f89::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:18,14.173.131.162,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,TAY NINH,TAY NINH,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:0000e0d8-20a0-00e0-20a0-4868002808e0,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:0000e0d8-20a0-00e0-20a0-4868002808e0::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:18,113.168.7.176,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,,max-age=1800,http://192.168.1.123:1900/cameradesc.xml,Embedded/1.0 UPnP/1.0 IPCamera/1.1,upnp:rootdevice,uuid:4d454930-0000-1000-8000-0080f0a77bcc::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:18,14.177.157.73,udp,37038,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 07:18:08 GMT",max-age=1801,http://192.168.2.1:49153/wps_device.xml,"Unspecified, UPnP/1.0, Unspecified",upnp:rootdevice,uuid:ca0b78d5-9193-0ec7-36fa-91aca5553730::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:18,183.80.7.36,udp,1900,,ssdp,HTTP/1.1 200 OK,18403,VN,HA NOI,HANOI,"Sat, 24 Mar 2018 07:18:06 GMT",max-age=1800,http://192.168.1.10:13009/description.xml,Embedded UPnP/1.0,upnp:rootdevice,uuid:upnp_NetworkCamera-0002D1093E11::upnp:rootdevice,,,,518111,737401,Communications
3/25/2018 7:18,14.175.85.232,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Tue, 11 Dec 2007 09:13:18 GMT",max-age=1800,http://192.168.1.88:49152/description.xml,"Linux/2.6.5-it0, UPnP/1.0, Intel SDK for UPnP devices /1.2",upnp:rootdevice,uuid:{59765E24-0C12-4d20-BsdsEE-71578AE02CB9}_e0:61:b2:40:17:96::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:18,113.165.249.62,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:0000e0d8-20a0-00e0-20a0-4888002808e0,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:0000e0d8-20a0-00e0-20a0-4888002808e0::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:18,113.186.10.25,udp,34362,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 14:18:55 GMT",max-age=3600,http://192.168.1.200:49153/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2020F-I-1_0-141610591::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:18,14.243.172.8,udp,56583,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,QUANG NGAI,QUANG NGAI,"Sun, 25 Mar 2018 13:54:34 GMT",max-age=1800,http://192.168.1.254:85/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.4.7",upnp:rootdevice,uuid:48353134-3632-3032-3436-C056E351FC27::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:18,222.253.189.202,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,DONG NAI,BIEN HOA,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:c83a353f-f2b0-b0f2-3f35-3ac83a3fb00000,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:c83a353f-f2b0-b0f2-3f35-3ac83a3fb00000::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:18,123.24.94.191,udp,57869,dynamic.vdc.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 14:18:55 GMT",max-age=3600,http://192.168.1.200:49153/upnpdevicedesc.xml,"Linux/3.18.20, UPnP/1.0, Portable SDK for UPnP devices/1.6.21",upnp:rootdevice,uuid:Upnp-DS-2CD2T21G0-I-1_0-148586427::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:18,183.81.5.108,udp,42509,,ssdp,HTTP/1.1 200 OK,18403,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 13:23:31 GMT",max-age=3600,http://192.168.1.64:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2020F-I-1_0-622303328::upnp:rootdevice,,,,518111,737401,Communications
3/25/2018 7:18,180.93.5.178,udp,1900,,ssdp,HTTP/1.1 200 OK,7602,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 07:18:48 GMT",max-age=1800,http://192.168.1.1:49152/gatedesc.xml,"Linux/2.6.32.11, UPnP/1.0, Portable SDK for UPnP devices/1.6.6",upnp:rootdevice,uuid:75802409-bccb-40e7-8e6c-fa095ecce13e::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:18,42.115.206.22,udp,59970,,ssdp,HTTP/1.1 200 OK,18403,VN,BAC NINH,BAC NINH,"Sun, 25 Mar 2018 14:05:53 GMT",max-age=1800,http://192.168.1.188:81/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.4.7",upnp:rootdevice,uuid:48343732-3735-3032-3934-8CE74876ADA8::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:19,112.72.80.94,udp,1900,,ssdp,HTTP/1.1 200 OK,45539,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 07:19:00 GMT",max-age=1800,http://192.168.1.1:49152/gatedesc.xml,"Linux/2.6.32.11, UPnP/1.0, Portable SDK for UPnP devices/1.6.6",upnp:rootdevice,uuid:75802409-bccb-40e7-8e6c-fa095ecce13e::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:19,116.108.190.35,udp,36258,,ssdp,HTTP/1.1 200 OK,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,"Mon, 26 Mar 2018 07:16:24 GMT",max-age=100,http://192.168.1.160:49152/dvrdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.6",upnp:rootdevice,uuid:Upnp-HDS-04-3c04bf01077b::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:19,113.174.25.43,udp,3912,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,CA MAU,CA MAU,"Sun, 25 Mar 2018 07:19:16 GMT",max-age=1800,http://192.168.1.1:49152/gatedesc.xml,"Linux/2.6.17, UPnP/1.0",upnp:rootdevice,uuid:75802409-bccb-40e7-8e6c-fa095ecce13e::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:19,123.24.72.59,udp,3647,dynamic.vdc.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HA NOI,HANOI,"Wed, 05 Jan 2000 23:31:19 GMT",max-age=100,http://192.168.1.1:49152/description.xml,"Linux/2.6.21, UPnP/1.0, Portable SDK for UPnP devices/1.3.1",upnp:rootdevice,uuid:28802880-2880-1880-a880-00304fb96a08::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:19,113.166.66.36,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,THUA THIEN-HUE,HUE,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:c83a355d-b598-98b5-5d35-3ac83a5d980000,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:c83a355d-b598-98b5-5d35-3ac83a5d980000::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:19,116.102.180.39,udp,35460,,ssdp,HTTP/1.1 200 OK,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,"Sun, 25 Mar 2018 06:57:27 GMT",max-age=100,http://192.168.1.38:49152/description.xml,"Linux/2.6.24-rt1-hi3515v100, UPnP/1.0, Portable SDK for UPnP devices/1.4.6",upnp:rootdevice,uuid:Digital-Video-Recorder-00-24-ed-08-34-70::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:19,113.182.185.148,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,TRA VINH,TRA VINH,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:0000e0d8-20a0-00e0-20a0-4888002808e0,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:0000e0d8-20a0-00e0-20a0-4888002808e0::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:19,113.162.122.198,udp,50215,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,"Sun, 25 Mar 2018 14:21:50 GMT",max-age=3600,http://192.168.1.64:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2020F-I-1_0-652673240::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:19,42.118.156.163,udp,35240,,ssdp,HTTP/1.1 200 OK,18403,VN,DA NANG,DA NANG,"Sun, 25 Mar 2018 14:19:41 GMT",max-age=3600,http://192.168.1.199:49153/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2Q10FD-IW-1_0-795294867::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:19,113.177.80.165,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,BAC GIANG,BAC GIANG,"Tue, 11 Dec 2007 09:13:18 GMT",max-age=1800,http://192.168.1.88:49152/description.xml,"Linux/2.6.5-it0, UPnP/1.0, Intel SDK for UPnP devices /1.2",upnp:rootdevice,uuid:{59765E24-0C12-4d20-BsdsEE-71578AE02CB9}_e0:61:b2:07:39:d1::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:19,42.115.32.19,udp,1900,,ssdp,HTTP/1.1 200 OK,131178,VN,HA NOI,HANOI,,max-age=120,http://192.168.1.1:51368/rootDesc.xml,LINUX-2.6 UPnP/1.0 MiniUPnPd/1.5,upnp:rootdevice,uuid:00000000-0000-0000-0000-000000000000::upnp:rootdevice,,,,0,0,Communications
