timestamp,ip,protocol,port,hostname,tag,asn,geo,region,city,naics,sic,http,http_code,http_reason,content_type,connection,www_authenticate,set_cookie,server,content_length,transfer_encoding,date
3/24/2018 0:02,113.166.8.118,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,123.26.52.218,tcp,7547,localhost,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.8.72,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.198.200,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.173.238,tcp,7547,static.vnpt.vn,cwmp,45899,VN,GIA LAI,PLEIKU,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,116.118.7.134,tcp,7547,,cwmp,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.22.122.173,tcp,7547,,cwmp,18403,VN,HA NOI,HANOI,518111,737401,HTTP/1.1,401,Unauthorized,,Keep-Alive,"Digest realm=""HuaweiHomeGateway"",nonce=""46841679577e9f2d48dc859127267808"", qop=""auth"", algorithm=""MD5""",,,0,,
3/24/2018 0:02,113.166.231.99,tcp,7547,static.vnpt.vn,cwmp,45899,VN,GIA LAI,PLEIKU,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.137.25,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,123.26.47.46,tcp,7547,localhost,cwmp,45899,VN,QUANG NAM,TAM KY,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.61.83,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,222.253.17.21,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.53.104,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,115.74.13.113,tcp,7547,adsl.viettel.vn,cwmp,7552,VN,BA RIA-VUNG TAU,VUNG TAU,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.16.228,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,116.118.87.63,tcp,7547,,cwmp,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.20.160,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.232.182,tcp,7547,static.vnpt.vn,cwmp,45899,VN,GIA LAI,PLEIKU,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.97.68,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,14.239.190.88,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.96.10,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,116.118.81.239,tcp,7547,,cwmp,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,171.229.156.9,tcp,7547,,cwmp,7552,VN,PHU THO,VIET TRI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.58.87,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.141.242,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.13.150,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.32.159,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NAM,TAM KY,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,222.253.234.43,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.11.208,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,116.118.72.180,tcp,7547,,cwmp,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,14.175.13.32,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.170.194,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,123.19.43.14,tcp,7547,,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.12.141,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.225.104,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG TRI,QUANG TRI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.53.53,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.48.11,tcp,7547,static.vnpt.vn,cwmp,45899,VN,BINH DINH,QUI NHON,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.97.188,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.167.150.176,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.10.85,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,123.26.25.12,tcp,7547,localhost,cwmp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,123.26.56.94,tcp,7547,localhost,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.97.233,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,222.252.232.112,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.68.42,tcp,7547,static.vnpt.vn,cwmp,45899,VN,THUA THIEN-HUE,HUE,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.53.43,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,123.26.42.209,tcp,7547,localhost,cwmp,45899,VN,DA NANG,DA NANG,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.139.102,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.19.214,tcp,7547,static.vnpt.vn,cwmp,45899,VN,DA NANG,DA NANG,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.61.236,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.184.214.35,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.173.31.65,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,400,Bad request,,close,,,fcwmp,5,,
3/24/2018 0:02,14.175.13.184,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.97.151,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,14.169.196.84,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,400,Bad request,,close,,,fcwmp,5,,
3/24/2018 0:02,113.166.98.30,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,123.26.59.159,tcp,7547,localhost,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,171.234.104.110,tcp,7547,,cwmp,7552,VN,HA NOI,HANOI,0,0,HTTP/1.1,200,OK,text/html,keep-alive,,,DNVRS-Webs,480,,"Sat, 24 Mar 2018 07:02:09 GMT"
3/24/2018 0:02,113.166.19.137,tcp,7547,static.vnpt.vn,cwmp,45899,VN,DA NANG,DA NANG,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,116.96.228.2,tcp,7547,,cwmp,7552,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.91.182,tcp,7547,static.vnpt.vn,cwmp,45899,VN,THUA THIEN-HUE,HUE,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.22.89,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,116.118.10.204,tcp,7547,,cwmp,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.176.104,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.55.157,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,203.210.253.175,tcp,7547,adsl.hnpt.com.vn,cwmp,45899,VN,THUA THIEN-HUE,HUE,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.71.207,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.253.84,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.143.82,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.97.75,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.248.127,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,123.25.194.40,tcp,7547,static.vdc.vn,cwmp,45899,VN,CAN THO,CAN THO,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.195.112,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,27.71.184.219,tcp,7547,localhost,cwmp,7552,VN,KHANH HOA,NHA TRANG,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.17.21,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.139.100,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,220.231.81.185,tcp,7547,,cwmp,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.180.241,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.51.236,tcp,7547,static.vnpt.vn,cwmp,45899,VN,BINH DINH,QUI NHON,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.96.238,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.199.110,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.139.93,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.184.208.193,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.184.212.26,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,123.26.46.228,tcp,7547,localhost,cwmp,45899,VN,QUANG NAM,TAM KY,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.167.144.7,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,117.3.190.20,tcp,7547,,cwmp,7552,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,222.252.112.39,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.216.20,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.141.37,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.11.2,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.136.122,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,123.26.68.224,tcp,7547,localhost,cwmp,45899,VN,DA NANG,DA NANG,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.251.208,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.184.211.63,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.22.215,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.13.24,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.231.78,tcp,7547,static.vnpt.vn,cwmp,45899,VN,GIA LAI,PLEIKU,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.225.250,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG TRI,QUANG TRI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.239.168,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG TRI,QUANG TRI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.167.152.109,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HUNG YEN,HUNG YEN,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.228.192,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG TRI,QUANG TRI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,123.26.27.68,tcp,7547,localhost,cwmp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,203.210.255.223,tcp,7547,adsl.hnpt.com.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,123.27.224.117,tcp,7547,localhost,cwmp,45899,VN,HAI PHONG,HAI PHONG,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,222.253.27.125,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.139.115,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.17.169,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,116.118.74.39,tcp,7547,,cwmp,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.198.14,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.54.162,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.20.170,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.96.170,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,14.175.13.174,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.255.239,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,116.118.86.39,tcp,7547,,cwmp,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,123.26.71.72,tcp,7547,localhost,cwmp,45899,VN,DA NANG,DA NANG,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,123.26.42.167,tcp,7547,localhost,cwmp,45899,VN,DA NANG,DA NANG,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.165.54.15,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.9.219,tcp,7547,static.vnpt.vn,cwmp,45899,VN,HA NOI,HANOI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,116.98.89.66,tcp,7547,,cwmp,24086,VN,KHANH HOA,NHA TRANG,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.227.100,tcp,7547,static.vnpt.vn,cwmp,45899,VN,GIA LAI,PLEIKU,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
3/24/2018 0:02,113.166.17.250,tcp,7547,static.vnpt.vn,cwmp,45899,VN,QUANG NGAI,QUANG NGAI,0,0,HTTP/1.1,404,Not Found,text/html,,,,RomPager/4.07 UPnP/1.0,,chunked,
